TimeStamp	HandX	HanY	HandZ	KonbX	KonbY	KonbZ	MarkerX	MarkerY	MarkerZ
2022-03-10T13:06:50Z	-0.7899742	0.5304301	0.8044745	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.789816	0.5304915	0.8045861	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7896199	0.5305581	0.8047111	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.789454	0.530693	0.8048072	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.789454	0.530693	0.8048072	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.789454	0.530693	0.8048072	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7888946	0.5310542	0.8050795	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7887272	0.5311334	0.805155	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7885916	0.5311693	0.8052205	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884851	0.5312001	0.8052729	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7883246	0.5311943	0.8053493	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.788287	0.5311905	0.8053759	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884279	0.5314741	0.8053221	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884279	0.5314741	0.8053221	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884279	0.5314741	0.8053221	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884279	0.5314741	0.8053221	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884279	0.5314741	0.8053221	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884279	0.5314741	0.8053221	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7884764	0.5310805	0.805635	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7885998	0.5311984	0.8056803	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7886724	0.5311364	0.8057682	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7887668	0.5310758	0.805849	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7887668	0.5310758	0.805849	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7887668	0.5310758	0.805849	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7887668	0.5310758	0.805849	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7887668	0.5310758	0.805849	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.789561	0.5302005	0.8064398	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
2022-03-10T13:06:50Z	-0.7897643	0.5301247	0.806548	-1.241764E-07	-0.9921929	0	0.7416667	-1.11	0.0333334	
