TimeStamp	HandX	HanY	HandZ	KonbX	KonbY	KonbZ	MarkerX	MarkerY	MarkerZ
2022-03-08T14:32:37Z	-0.6406563	0.6890844	0.7290782	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.640232	0.6919405	0.7296821	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.639285	0.6940842	0.7297827	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6377361	0.6993897	0.7292345	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6366257	0.701733	0.7288662	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6354478	0.704038	0.7287301	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6339334	0.705909	0.7287216	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.63225	0.7076384	0.7290187	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6283768	0.7106079	0.7300818	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6262381	0.7117563	0.7307815	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6243389	0.7127866	0.7315516	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6243389	0.7127866	0.7315516	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6213159	0.7147603	0.7331449	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6213159	0.7147603	0.7331449	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6192555	0.7166445	0.734706	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6187507	0.7178308	0.7353151	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6182223	0.7188765	0.7358186	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6176004	0.7195969	0.7362301	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6172273	0.7204816	0.7366412	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6166437	0.7222609	0.737789	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6166437	0.7222609	0.737789	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6161945	0.7233914	0.7394761	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6161945	0.7233914	0.7394761	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.616024	0.72438	0.7416557	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6161949	0.7250957	0.7427198	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6162753	0.7256515	0.7438425	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.616394	0.7261294	0.7449042	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6166263	0.7267129	0.7459853	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6169263	0.7277419	0.7483063	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6169263	0.7277419	0.7483063	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6172252	0.7287627	0.7510459	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6173341	0.7293433	0.7526422	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6173341	0.7293433	0.7526422	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
2022-03-08T14:32:37Z	-0.6175855	0.7307009	0.756223	-1.241764E-07	-0.9244721	0	0.7416667	-0.9222771	0.0333334	
