TimeStamp	HandX	HanY	HandZ	KonbX	KonbY	KonbZ	MarkerX	MarkerY	MarkerZ
2022-03-12T11:14:04Z	-0.6084105	0.5802145	0.728979	-1.241764E-07	0.5862401	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6083989	0.5801225	0.7290603	-1.241764E-07	0.5820812	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6084258	0.5800694	0.7291691	-1.241764E-07	0.5783117	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6084831	0.5800526	0.7293163	-1.241764E-07	0.5747404	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6085647	0.5800642	0.7295004	-1.241764E-07	0.5713474	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6086724	0.5798178	0.7298824	-1.241764E-07	0.5669406	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6088166	0.5797981	0.7301437	-1.241764E-07	0.5663967	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6091531	0.5800784	0.7304784	-1.241764E-07	0.566506	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.609359	0.5800712	0.7307664	-1.241764E-07	0.5667484	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.609535	0.5801072	0.7310669	-1.241764E-07	0.5671716	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6096997	0.5801293	0.7313854	-1.241764E-07	0.56726	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6098228	0.5801107	0.7316426	-1.241764E-07	0.5672103	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6099482	0.5800422	0.7318186	-1.241764E-07	0.5672193	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6099499	0.579953	0.7320588	-1.241764E-07	0.5675377	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6096734	0.5795153	0.7324691	-1.241764E-07	0.5682917	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6095243	0.5792939	0.7325987	-1.241764E-07	0.5683507	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6094525	0.5791795	0.7326848	-1.241764E-07	0.5681725	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6092361	0.5788375	0.732707	-1.241764E-07	0.5678466	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.608963	0.5784993	0.7327358	-1.241764E-07	0.5680031	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6086517	0.5779878	0.7326443	-1.241764E-07	0.568466	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6083961	0.5776001	0.7325929	-1.241764E-07	0.5695826	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6081479	0.5771189	0.7325189	-1.241764E-07	0.57111	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6079048	0.5766397	0.7324285	-1.241764E-07	0.5714293	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6073844	0.5754559	0.7322906	-1.241764E-07	0.5692965	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6072814	0.5747712	0.7323038	-1.241764E-07	0.5692279	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6070899	0.5741999	0.7323426	-1.241764E-07	0.5696511	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6070915	0.5738736	0.7324227	-1.241764E-07	0.5696417	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6071236	0.5735588	0.732531	-1.241764E-07	0.5692925	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6071789	0.5732914	0.7326434	-1.241764E-07	0.5691698	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6072559	0.5730703	0.7327538	-1.241764E-07	0.5693402	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.607356	0.5728605	0.7328682	-1.241764E-07	0.5696253	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6075764	0.5724638	0.7330124	-1.241764E-07	0.569966	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6079264	0.5718898	0.7329776	-1.241764E-07	0.5697167	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6080521	0.5717197	0.7329193	-1.241764E-07	0.5697276	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6081647	0.5715662	0.7328586	-1.241764E-07	0.5697023	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6085951	0.5714201	0.7326878	-1.241764E-07	0.5691882	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6086169	0.5710452	0.7326043	-1.241764E-07	0.5693139	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6087071	0.5709795	0.7325423	-1.241764E-07	0.5694216	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6087856	0.5709136	0.7324767	-1.241764E-07	0.569378	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:04Z	-0.6088547	0.5708829	0.7323923	-1.241764E-07	0.5693064	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:05Z	-0.6090957	0.5710837	0.7322785	-1.241764E-07	0.5693417	0	0.7416667	-1.11	0.0333334	
2022-03-12T11:14:05Z	-0.6090166	0.5709343	0.7322018	-1.241764E-07	0.5694266	0	0.7416667	-1.11	0.0333334	
